gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
hysets_010735562,01,-71.16478279,42.94897557,41.43855682560661,-71.175,42.925,45.347492,9.433087,not_nested
hysets_01195339,01,-72.796765,41.2959303,43.55345523960179,-72.775,41.325,46.4901,6.7426233,not_nested
hysets_01126600,01,-71.95646249,41.76537638,43.926884473741744,-71.975,41.825,46.136967,5.0312767,not_nested
hysets_01101344,01,-71.1111111,42.5611111,45.00841828935255,-71.125,42.525,45.636566,1.3956214,not_nested
hysets_011277905,01,-72.2022222,41.3686111,45.52826231092525,-72.225,41.425,46.402153,1.9194448,not_nested
hysets_01209105,01,-73.3241194,41.22874167,46.60496387361542,-73.325,41.275,46.507656,0.20879558,not_nested
hysets_01196580,01,-72.8414888,41.36870827,46.67521870792917,-72.775,41.425,46.402153,0.58503735,not_nested
hysets_01127729,01,-72.03646539,41.49787587,46.70644862376359,-71.975,41.475,46.366913,0.72695476,not_nested
hysets_01195117,01,-72.6125926,41.3853762,47.35516817253023,-72.625,41.375,46.43735,1.9381542,not_nested
hysets_01198800,01,-73.3212287,41.94870478,48.770541507341406,-73.275,41.925,46.083687,5.5091763,not_nested
hysets_01121330,01,-72.2427806,41.83319444,49.07960196165005,-72.225,41.875,46.083687,6.1041946,not_nested
hysets_010965817,01,-71.32923,42.872587,63.23061763475658,-71.325,42.875,68.03937,7.6050973,not_nested
hysets_01192650,01,-72.58425659,41.6639882,64.08374834749168,-72.575,41.675,69.34722,8.213429,not_nested
hysets_01203510,01,-73.2821,41.41925,64.57434375592257,-73.275,41.375,69.7,7.937605,not_nested
hysets_01068980,01,-70.70095,43.47588889,65.37351981109994,-70.725,43.475,67.38281,3.0735574,not_nested
hysets_01067950,01,-70.5533333,43.4322222,65.62148156845042,-70.575,43.475,67.41949,2.7399628,not_nested
hysets_01105933,01,-70.9903171,41.58538185,68.01591663685801,-70.975,41.575,69.41796,2.0613503,not_nested
hysets_01212500,01,-73.66175,41.0272972,70.45187215411866,-73.675,41.075,69.96299,0.69392616,not_nested
hysets_01105583,01,-70.9781026,42.22093308,73.37679231535157,-71.025,42.175,68.81358,6.218873,not_nested
hysets_01199050,01,-73.3909532,41.94231548,75.51002363007242,-73.425,41.975,69.02768,8.584748,not_nested
hysets_01021230,01,-67.2669444,44.8869444,85.65801847826931,-67.375,44.925,87.69928,2.3830342,not_nested
hysets_01097480,01,-71.4564509,42.26009564,90.10932358679273,-71.525,42.275,91.66796,1.7297206,not_nested
hysets_01129440,01,-71.4100824,44.8744921,91.08410721959407,-71.375,44.875,87.774605,3.6334567,not_nested
hysets_01125490,01,-71.9300083,41.92784444,92.98293065435774,-71.975,41.925,92.06064,0.9918966,not_nested
hysets_01196626,01,-72.91037969,41.3359304,94.1031267305242,-72.925,41.375,92.82189,1.361522,nested_downstream
hysets_01189390,01,-72.77954,41.95426328,101.47270659049715,-72.775,41.975,92.02504,9.310553,not_nested
hysets_01095375,01,-71.8281279,42.37286967,115.00979346189747,-71.875,42.375,114.342995,0.57977796,not_nested
hysets_01AJ011,01,-67.46917,46.34222,156.4014050787423,-67.475,46.375,170.87312,9.252938,not_nested
hysets_01022260,01,-67.7872222,44.69777778,161.88181061130035,-67.825,44.675,175.9064,8.663479,not_nested
hysets_01103280,01,-71.3895032,42.1398197,168.55548832085296,-71.425,42.125,183.67557,8.970392,nested_downstream
hysets_01064801,01,-71.2878488,43.83007396,172.55413009685302,-71.325,43.825,178.66301,3.5402727,not_nested
hysets_01100627,01,-71.1492239,42.6714806,172.59570450158165,-71.175,42.625,159.65588,7.4971857,not_nested
hysets_01096000,01,-71.6578479,42.63425619,172.64293668107635,-71.675,42.625,182.14981,5.506673,not_nested
hysets_01201510,01,-73.4173433,41.5367612,173.4125923469938,-73.425,41.475,185.7318,7.103981,nested_downstream
hysets_01196220,01,-72.871768,41.537042,177.86544774650903,-72.875,41.525,162.0989,8.864307,not_nested
hysets_01059160,01,-70.0902417,44.02035278,180.8053450530936,-70.125,44.075,177.79272,1.6662223,not_nested
hysets_01AF009,01,-68.35683,47.45783,183.5886207482484,-68.375,47.475,167.29817,8.873344,not_nested
hysets_01206000,01,-73.06427468,41.7042641,185.6460037304512,-73.125,41.725,184.49449,0.6202771,not_nested
hysets_01120000,01,-72.30230258,41.7275989,192.7125479464437,-72.325,41.725,184.6897,4.163121,not_nested
hysets_01204000,01,-73.2245722,41.48193889,195.0603964122166,-73.225,41.525,185.18523,5.0626206,nested_downstream
hysets_02OE018,01,-71.49833,45.04472,213.8670155984432,-71.475,45.075,218.54979,2.189571,not_nested
hysets_01AQ008,01,-66.88694,45.41806,217.88180920726683,-66.875,45.425,217.22221,0.30272913,not_nested
hysets_01105554,01,-71.1458851,42.2092655,220.3674294541396,-71.125,42.225,229.47389,4.1323986,not_nested
hysets_01078000,01,-71.747857,43.56646307,221.2938233553733,-71.775,43.575,224.43806,1.4208447,not_nested
hysets_01AQ001,01,-66.46828,45.16978,230.03591477442475,-66.475,45.175,239.66998,4.1880693,not_nested
hysets_01169000,01,-72.7250922,42.63841775,230.72259338143263,-72.725,42.675,227.4073,1.4369171,not_nested
hysets_01AK001,01,-67.32036,45.94353,233.4260521576041,-67.325,45.925,215.79053,7.555082,not_nested
hysets_01111500,01,-71.5625632,41.99648716,236.36724948885816,-71.575,41.975,230.22278,2.5995438,not_nested
hysets_01055000,01,-70.58888889,44.64277778,249.9442825143387,-70.575,44.675,242.0099,3.1744561,not_nested
hysets_01184500,01,-72.56286569,41.9117641,252.18120137862675,-72.525,41.925,276.05725,9.467816,nested_downstream
hysets_01119384,01,-72.3169444,41.81555556,255.04557433658903,-72.325,41.825,253.29124,0.68785095,nested_downstream
hysets_01153500,01,-72.5175895,43.20868736,262.52387973746835,-72.525,43.225,270.59268,3.0735557,nested_downstream
hysets_01091000,01,-71.64146129,43.01480519,266.1408505538827,-71.675,43.025,271.7763,2.1174757,not_nested
hysets_01152800,01,-72.5200912,43.39785038,297.11810318160644,-72.575,43.375,292.33426,1.6100817,not_nested
hysets_01AF007,01,-67.92128,47.24697,327.5299638178108,-67.925,47.275,336.2496,2.6622403,not_nested
hysets_01135000,01,-72.00009448,44.42283589,333.59522086021866,-71.975,44.425,353.3308,5.916031,not_nested
hysets_01203000,01,-73.32984029,41.54981744,341.9370146969891,-73.325,41.575,346.47025,1.3257511,not_nested
hysets_01AJ010,01,-67.46511,46.34089,342.64554800457034,-67.425,46.325,342.4805,0.048166122,not_nested
hysets_01060000,01,-70.1782694,43.79915,364.3228422836963,-70.225,43.825,356.90097,2.0371697,not_nested
hysets_01038000,01,-69.59388889,44.22277778,374.1723203529344,-69.575,44.225,376.5911,0.64643,not_nested
hysets_01023000,01,-68.3720167,44.84023889,377.6068664025835,-68.375,44.875,394.326,4.4276514,not_nested
hysets_01063100,01,-70.56365,43.978975,384.2451144038436,-70.575,43.975,422.11786,9.856401,not_nested
hysets_01089500,01,-71.36951248,43.25674759,399.1775977835949,-71.375,43.275,382.79428,4.104271,not_nested
hysets_01055500,01,-70.2297222,44.26944444,436.1968122355826,-70.275,44.275,420.87198,3.5132833,not_nested
hysets_01094000,01,-71.5061785,42.8575865,439.5875058987871,-71.575,42.825,476.9094,8.49021,nested_downstream
hysets_01AJ004,01,-67.73844,46.43836,486.3368738755508,-67.775,46.425,533.1286,9.621256,not_nested
hysets_01200000,01,-73.5286833,41.65876389,528.3207690958994,-73.575,41.725,507.8426,3.876083,not_nested
hysets_01027200,01,-69.9936111,45.93527778,580.7643447809344,-70.025,45.975,602.0951,3.6728752,not_nested
hysets_01017290,01,-67.945,46.8886111,598.5994502802909,-67.925,46.875,613.0511,2.4142456,not_nested
hysets_01022000,01,-67.40771389,44.768525,650.4204424562091,-67.425,44.775,613.6486,5.6535506,not_nested
hysets_01108000,01,-70.9564307,41.9339903,676.1828795586039,-70.925,41.925,690.31146,2.0894644,not_nested
hysets_01118500,01,-71.8331247,41.38371065,764.9361438384065,-71.825,41.375,788.3601,3.0622098,nested_downstream
hysets_01035000,01,-68.474425,45.1839361,765.016547631499,-68.425,45.175,807.65753,5.5738654,not_nested
hysets_01031500,01,-69.3147222,45.175,767.0253093505211,-69.325,45.175,785.5714,2.417923,nested_downstream
hysets_01016500,01,-68.4347917,46.6283111,844.6274963308027,-68.475,46.625,830.15533,1.7134379,not_nested
hysets_01047000,01,-69.955,44.86916667,910.93124118107,-69.975,44.875,986.0218,8.243277,not_nested
hysets_01187980,01,-72.9253801,41.7992647,929.6738868704258,-72.925,41.825,942.97845,1.4311002,nested_downstream
hysets_01064500,01,-71.0905556,43.9908333,993.7863867659904,-71.125,43.975,1023.21643,2.9614065,not_nested
hysets_01138000,01,-71.9856454,44.15395258,1024.308000426117,-71.975,44.175,1065.5853,4.029779,nested_downstream
hysets_01021500,01,-67.5205556,44.72305556,1181.4540698956268,-67.575,44.775,1227.7499,3.918542,not_nested
hysets_01AJ003,01,-67.72794,46.21622,1203.8052864117865,-67.725,46.225,1265.5988,5.133177,nested_downstream
hysets_01198125,01,-73.33344858,42.0748138,1209.3596330543298,-73.325,42.125,1190.4088,1.5670117,not_nested
hysets_01048000,01,-69.9375,44.70805556,1336.2822371585974,-69.975,44.675,1254.2722,6.1371775,not_nested
hysets_01076500,01,-71.6856337,43.7592388,1609.2722815613924,-71.675,43.775,1583.365,1.6098797,nested_downstream
hysets_01144000,01,-72.418149,43.71423614,1776.3501504727883,-72.425,43.725,1763.4703,0.7250688,nested_downstream
hysets_01030500,01,-68.3058333,45.5011111,3666.6075281706176,-68.275,45.525,3585.8716,2.201922,not_nested
hysets_01AD002,01,-68.59583,47.25806,14664.824353124011,-68.575,47.275,14768.7705,0.7088137,nested_downstream
hysets_01362497,02,-74.26638889,42.01944444,42.74397068682292,-74.225,42.025,45.994713,7.6051517,not_nested
hysets_01653500,02,-76.9780304,38.7878916,44.76266654042123,-76.925,38.825,48.201126,7.681538,not_nested
hysets_01467150,02,-75.02138889,39.90305556,44.80183477044941,-75.025,39.875,47.510704,6.046337,not_nested
hysets_01372040,02,-73.9308333,41.79,47.151165623107694,-73.875,41.875,46.083687,2.2639487,not_nested
hysets_01661050,02,-76.725,38.33330556,47.62417528390754,-76.725,38.325,48.515774,1.8721535,not_nested
hysets_01393500,02,-74.2194444,40.6683333,48.89374985266874,-74.225,40.675,46.92643,4.0236626,not_nested
hysets_01493000,02,-75.8613056,39.24969444,50.56799615890541,-75.875,39.225,47.950336,5.176516,not_nested
hysets_01483000,02,-75.3605556,39.56555556,52.97170003451449,-75.325,39.575,47.697468,9.956696,not_nested
hysets_01408140,02,-74.2122222,40.08666667,67.85900481838237,-74.275,40.125,70.96711,4.580245,not_nested
hysets_01581810,02,-76.7814722,39.68980556,70.63358334573688,-76.825,39.725,71.41058,1.100044,not_nested
hysets_01362100,02,-73.52,42.15388889,70.73641394916166,-73.525,42.175,68.81358,2.718301,not_nested
hysets_01586610,02,-76.9553056,39.45188889,72.50396631559587,-76.975,39.475,71.63076,1.2043576,not_nested
hysets_01467087,02,-75.0968411,40.0159454,76.81901237565421,-75.125,40.025,71.05272,7.50634,nested_downstream
hysets_01310500,02,-73.5697222,40.66555556,77.84362285214635,-73.575,40.675,70.36362,9.609013,not_nested
hysets_01594500,02,-76.7980257,38.87622375,78.3833464507072,-76.825,38.925,72.20167,7.8864694,not_nested
hysets_01411300,02,-74.8205556,39.30694444,78.85737843846405,-74.875,39.325,71.74887,9.014382,not_nested
hysets_01581700,02,-76.3729722,39.51994444,89.80472438230439,-76.425,39.525,95.39492,6.2248335,not_nested
hysets_01660400,02,-77.4335942,38.49040138,90.52065687623838,-77.475,38.475,96.83354,6.9739676,not_nested
hysets_01591000,02,-77.0557222,39.23825,90.59100706653577,-77.075,39.275,95.76621,5.7127185,not_nested
hysets_01408120,02,-74.1525,40.09166667,90.85025989960693,-74.175,40.125,94.61139,4.1399236,not_nested
hysets_01475510,02,-75.2724064,39.92900154,98.10317264542562,-75.325,39.975,94.816734,3.3499815,not_nested
hysets_01653600,02,-76.9661944,38.70577778,101.65756726359186,-76.925,38.725,96.50205,5.0714545,not_nested
hysets_01464984,02,-75.0537809,40.2406635,104.15919148825034,-75.075,40.225,94.50849,9.26534,nested_downstream
hysets_01405030,02,-74.41277778,40.48305556,111.5841685981564,-74.425,40.425,117.82602,5.5938506,not_nested
hysets_01401000,02,-74.6819444,40.33305556,116.09132675137386,-74.725,40.325,117.912125,1.568421,not_nested
hysets_01480000,02,-75.6365,39.76280556,122.4640398216142,-75.625,39.775,118.81933,2.9761505,not_nested
hysets_01488500,02,-75.6731111,38.84969444,122.53330729953576,-75.675,38.875,120.3528,1.7795255,not_nested
hysets_01467048,02,-75.0326713,40.05011137,129.1587376936001,-75.075,40.075,141.9342,9.891291,nested_downstream
hysets_01656500,02,-77.6724919,38.7806713,130.1198206168648,-77.675,38.775,120.51944,7.3781123,not_nested
hysets_01409000,02,-74.1691667,39.8675,137.41177863380824,-74.225,39.875,142.481,3.6890793,not_nested
hysets_01495000,02,-75.8255833,39.6675833,137.56886847961957,-75.825,39.675,142.7192,3.7438192,not_nested
hysets_01473950,02,-75.2260117,40.07983304,137.9147506150549,-75.225,40.075,141.91705,2.902013,nested_downstream
hysets_01586000,02,-76.8848611,39.50366667,144.11770267012895,-76.875,39.525,143.07544,0.72320527,not_nested
hysets_01589478,02,-76.6194167,39.30930556,145.03212565975633,-76.625,39.325,143.46404,1.0811982,nested_downstream
hysets_01391500,02,-74.0805556,40.89027778,146.36448880751632,-74.075,40.925,140.1356,4.255733,not_nested
hysets_01583500,02,-76.6765,39.51077778,155.71573386540933,-76.725,39.525,143.16006,8.063195,not_nested
hysets_01477000,02,-75.4082494,39.8690009,156.59982503988104,-75.425,39.875,142.42989,9.048501,not_nested
hysets_01359924,02,-73.8108333,42.43944444,158.92603183050602,-73.825,42.475,159.83589,0.5725093,not_nested
hysets_01587500,02,-76.9135883,39.35149355,166.44462495682254,-76.975,39.375,167.39719,0.5722987,not_nested
hysets_01478650,02,-75.74875,39.6892222,177.0562701521154,-75.775,39.725,190.16193,7.40197,not_nested
hysets_01464500,02,-74.6,40.1372222,200.4600509498361,-74.575,40.125,213.10681,6.308868,not_nested
hysets_01660920,02,-76.9270833,38.4905833,207.8446582615629,-76.925,38.525,193.45203,6.92471,not_nested
hysets_01361500,02,-74.1515556,42.40527778,229.51203460623003,-74.175,42.425,251.27077,9.480431,not_nested
hysets_01374531,02,-73.63875,41.37377778,231.5326630311458,-73.625,41.375,208.76556,9.833215,not_nested
hysets_01464750,02,-75.0348915,40.26038549,235.360400812415,-75.075,40.275,212.40353,9.75392,not_nested
hysets_01405500,02,-74.3686111,40.4061111,244.921767315788,-74.375,40.375,235.97903,3.6512613,nested_downstream
hysets_01671100,02,-77.5130392,37.8726401,277.2287968676325,-77.575,37.875,292.8155,5.622324,not_nested
hysets_01491000,02,-75.7858056,38.99719444,291.7532985197792,-75.775,39.025,264.20462,9.442455,not_nested
hysets_01577500,02,-76.3157919,39.77260378,343.7501014616597,-76.375,39.775,332.8131,3.1816666,not_nested
hysets_01576787,02,-76.32829298,39.90593409,387.8727850598801,-76.325,39.925,379.36932,2.1923292,not_nested
hysets_01580520,02,-76.1918611,39.61744444,425.1602399491629,-76.225,39.625,452.54965,6.4421363,nested_downstream
hysets_01656120,02,-77.5124873,38.64150829,451.2232913126635,-77.525,38.625,458.97403,1.7177155,nested_downstream
hysets_01372500,02,-73.8725,41.65305556,467.2392527647799,-73.875,41.675,507.50598,8.61801,nested_downstream
hysets_01657415,02,-77.41415419,38.76650359,478.5252028220864,-77.375,38.775,481.84464,0.69367874,nested_downstream
hysets_01373500,02,-73.9480556,41.5111111,490.5314042351879,-73.925,41.525,486.19046,0.8849469,nested_downstream
hysets_01411800,02,-75.0725,39.44777778,496.1355135543379,-75.075,39.475,453.10876,8.672381,not_nested
hysets_02042500,02,-77.0608027,37.43625765,651.0888667672157,-77.075,37.425,661.7624,1.6393343,nested_downstream
hysets_01481500,02,-75.5766944,39.7695,822.4819109216108,-75.575,39.775,806.2999,1.9674605,nested_downstream
hysets_01672500,02,-77.5488744,37.796809,1022.4800980198934,-77.575,37.775,1049.2578,2.618898,not_nested
hysets_01671025,02,-77.4260929,37.8256964,1209.715406686794,-77.425,37.875,1144.2003,5.4157476,not_nested
hysets_01576754,02,-76.3677388,39.9464886,1212.9063146699907,-76.375,39.975,1182.8811,2.475481,nested_downstream
hysets_01674500,02,-77.16527778,37.88388889,1554.49717294193,-77.175,37.875,1680.5295,8.107595,nested_downstream
hysets_01371500,02,-74.16527778,41.6861111,1832.5751035736005,-74.175,41.675,1788.5248,2.4037373,nested_downstream
hysets_01403000,02,-74.5519444,40.55055556,2022.8674762483884,-74.575,40.575,1880.7026,7.0278845,nested_downstream
hysets_01389800,02,-74.1819444,40.9147222,2038.533905282636,-74.225,40.875,2056.3027,0.8716459,nested_downstream
hysets_02041500,02,-77.538599,37.2259839,3454.7059821569355,-77.575,37.225,3419.3372,1.0237888,nested_downstream
hysets_01668000,02,-77.52915268,38.30846178,4128.564867286613,-77.575,38.325,4163.8247,0.85404414,nested_downstream
hysets_01473500,02,-75.3468502,40.11121934,4555.512119510287,-75.325,40.125,4712.149,3.4383998,nested_downstream
hysets_02037500,02,-77.5469314,37.5632022,17494.42121829509,-77.575,37.575,17647.48,0.87489945,nested_downstream
hysets_01463500,02,-74.7780556,40.22166667,17550.431556357977,-74.825,40.225,17514.953,0.2021518,nested_downstream
hysets_01358000,02,-73.68888889,42.7522222,20943.401035165112,-73.675,42.775,20816.723,0.60485756,nested_downstream
hysets_01646500,02,-77.12763889,38.94977778,29926.53355374633,-77.125,38.975,29933.77,0.02418031,nested_downstream
hysets_01576000,02,-76.5307992,40.0545413,67254.7405347655,-76.525,40.075,67344.055,0.13279733,nested_downstream
hysets_02246459,03,-81.7403761,30.28218375,55.85653447609031,-81.775,30.325,53.30622,4.565826,not_nested
hysets_02367390,03,-86.6702322,30.5088079,56.86191544254285,-86.675,30.525,53.185802,6.464983,not_nested
hysets_02367305,03,-86.53606249,30.5621399,57.34713042116021,-86.575,30.575,53.17238,7.279791,not_nested
hysets_02376115,03,-87.3358086,30.49825159,72.63498971755153,-87.325,30.525,79.785416,9.844332,not_nested
hysets_02300032,03,-82.4164832,27.4225425,76.52976229913263,-82.425,27.425,82.17606,7.377916,not_nested
hysets_02300700,03,-82.3520369,27.79197208,80.7037797478703,-82.375,27.775,81.907265,1.4912356,not_nested
hysets_02479945,03,-88.3338988,30.85601968,81.7927579737316,-88.325,30.875,79.47493,2.8337781,not_nested
hysets_02367240,03,-86.3668914,30.5732502,111.96854211373974,-86.325,30.575,106.29096,5.0706935,not_nested
hysets_02162010,03,-81.1034247,34.19570529,126.92556475890626,-81.075,34.225,127.73043,0.634122,not_nested
hysets_02077660,03,-78.87806418,36.53014054,135.5645236737409,-78.875,36.525,124.358765,8.266001,not_nested
hysets_02079640,03,-78.326664,36.67958589,138.7608093243828,-78.325,36.675,148.69954,7.162495,not_nested
hysets_02378500,03,-87.79860149,30.54547146,144.9518783231969,-87.825,30.575,132.85023,8.348729,not_nested
hysets_02377960,03,-87.5816504,30.51158404,147.66176341431716,-87.575,30.525,132.95778,9.957879,not_nested
hysets_02370700,03,-87.1319134,30.6807469,167.6336329759787,-87.125,30.725,159.18015,5.042837,not_nested
hysets_02490105,03,-89.8734086,30.78240937,188.9761185826899,-89.925,30.775,185.60417,1.784325,not_nested
hysets_02367006,03,-86.1791086,30.5563056,217.27570785501567,-86.175,30.625,212.46071,2.2160795,nested_downstream
hysets_02299470,03,-82.2178692,27.07116727,221.35124734295687,-82.225,27.075,219.58348,0.7986227,nested_downstream
hysets_02492343,03,-89.5947222,30.57416667,241.1340905850098,-89.575,30.625,238.89844,0.9271425,not_nested
hysets_02300000,03,-82.3012029,27.47531814,243.78264522742384,-82.275,27.475,246.32133,1.041377,nested_downstream
hysets_02107500,03,-78.25694339,34.4635011,259.46797883275883,-78.325,34.525,279.7701,7.82452,not_nested
hysets_02164110,03,-82.2976186,34.65289568,283.3617907548587,-82.325,34.725,279.01566,1.5337744,not_nested
hysets_0208111310,03,-76.9841667,36.04777778,288.2641868630483,-76.975,36.075,299.65033,3.949897,not_nested
hysets_02169550,03,-81.077594,33.93765338,312.1856493647995,-81.125,33.925,307.82516,1.3967566,not_nested
hysets_02471001,03,-88.1433355,30.80296466,324.86962182934127,-88.125,30.825,317.94034,2.132945,nested_downstream
hysets_02330400,03,-84.843799,30.03881356,382.0060481791064,-84.925,30.125,373.63574,2.1911435,not_nested
hysets_02300500,03,-82.3525925,27.67114344,405.5901330805445,-82.325,27.625,382.72028,5.6386585,nested_downstream
hysets_02092500,03,-77.46138889,35.06416667,434.5238589670743,-77.475,35.025,404.91986,6.8129754,not_nested
hysets_02492360,03,-89.6861111,30.6622222,452.6729609006246,-89.675,30.675,477.44543,5.472485,not_nested
hysets_02092000,03,-77.1955108,35.34516225,478.11948241527153,-77.225,35.375,503.6889,5.3479156,not_nested
hysets_02377570,03,-87.5472057,30.6057484,495.90563047673646,-87.575,30.625,504.38303,1.7094758,not_nested
hysets_02197315,03,-81.7448353,33.2390359,522.4558724315517,-81.725,33.275,490.12738,6.1877937,nested_downstream
hysets_02370000,03,-86.7346786,30.8335197,534.8736364133376,-86.725,30.825,529.3701,1.028942,not_nested
hysets_02167450,03,-81.7631659,34.20957949,579.1046594671282,-81.775,34.225,612.2039,5.715589,not_nested
hysets_02370500,03,-86.972186,30.70852375,619.2567044598513,-86.975,30.725,583.07355,5.8429995,nested_downstream
hysets_02481510,03,-89.2744444,30.4836111,801.5434109977367,-89.275,30.525,822.4715,2.6109753,nested_downstream
hysets_02256500,03,-81.3147949,26.9325585,825.7916400963741,-81.375,26.975,878.65717,6.401801,not_nested
hysets_02298202,03,-81.9356414,26.98478094,887.8820789129906,-81.875,26.975,906.5556,2.1031535,nested_downstream
hysets_02376500,03,-87.440258,30.69046866,1015.5351310078166,-87.425,30.675,1086.5486,6.9927096,nested_downstream
hysets_02294655,03,-81.8044444,27.88305556,1048.9495042711867,-81.825,27.875,1008.40436,3.8653057,nested_downstream
hysets_02301719,03,-82.3575926,27.85696987,1078.3457157817238,-82.325,27.875,1064.0797,1.3229516,nested_downstream
hysets_02326900,03,-84.1482508,30.2714311,1384.6196315400646,-84.125,30.325,1436.0802,3.7165854,not_nested
hysets_02196000,03,-82.1817873,33.72929717,1408.4864220237453,-82.175,33.775,1435.7625,1.9365469,not_nested
hysets_02077000,03,-78.9158438,36.7765267,1414.672651544936,-78.925,36.775,1435.173,1.4491245,not_nested
hysets_02203000,03,-81.8887265,32.18491397,1451.829703271914,-81.925,32.175,1486.0319,2.355796,not_nested
hysets_02163500,03,-82.22345068,34.39178518,1505.7138981888772,-82.225,34.425,1471.1992,2.292245,nested_downstream
hysets_02304500,03,-82.4275939,28.02390784,1601.8642950237568,-82.375,28.075,1578.2349,1.4751184,nested_downstream
hysets_02198000,03,-81.6512217,32.93349199,1671.773157724286,-81.675,32.975,1602.485,4.1445937,nested_downstream
hysets_02479600,03,-88.433347,30.62936024,1678.3603932815297,-88.425,30.675,1639.5702,2.3111937,nested_downstream
hysets_02106500,03,-78.2886111,34.755,1759.1861634210322,-78.275,34.775,1721.6053,2.1362612,not_nested
hysets_02326512,03,-83.918772,30.23131776,2121.50366513255,-83.875,30.275,2074.2522,2.227263,nested_downstream
hysets_02108566,03,-77.8752778,34.5983333,2616.896024290202,-77.875,34.625,2635.583,0.71409076,nested_downstream
hysets_02176000,03,-80.826218,32.707122,2831.965313149384,-80.825,32.725,2795.5427,1.2861247,nested_downstream
hysets_02492000,03,-89.8972956,30.62935636,3115.562370277891,-89.925,30.625,3065.9326,1.5929593,nested_downstream
hysets_02136000,03,-79.83590448,33.66127545,3212.3878850871965,-79.825,33.675,3180.5217,0.9919789,not_nested
hysets_02369600,03,-86.9235732,30.569639,3489.4604982194105,-86.875,30.575,3389.9766,2.850982,nested_downstream
hysets_02231254,03,-81.6542683,30.744124,3633.884072610663,-81.675,30.775,3643.9224,0.27624246,nested_downstream
hysets_02110704,03,-79.0436473,33.8329481,3691.635022323577,-79.025,33.825,3733.7607,1.1411132,nested_downstream
hysets_02313230,03,-82.6167699,29.00997485,4900.687201744884,-82.625,29.025,4877.0366,0.4825934,nested_downstream
hysets_02330150,03,-84.6679637,30.17658934,5420.494111304935,-84.675,30.175,5413.059,0.1371657,nested_downstream
hysets_02175000,03,-80.3914876,33.02794645,7033.500742248554,-80.375,33.025,7061.189,0.3936587,nested_downstream
hysets_02272500,03,-81.0517323,27.36476398,7115.922267674586,-81.075,27.375,7172.5557,0.7958673,nested_downstream
hysets_02076000,03,-78.9004167,36.6932222,7155.960684744948,-78.925,36.675,7103.4917,0.7332175,nested_downstream
hysets_02202680,03,-81.3853901,32.0802044,7759.947893047188,-81.425,32.125,7709.0005,0.65654135,nested_downstream
hysets_02084472,03,-77.0619444,35.5433333,8208.186078294235,-77.075,35.575,8199.886,0.10112808,nested_downstream
hysets_02067000,03,-78.6669473,36.8381967,8358.35674406681,-78.675,36.875,8332.348,0.3111711,nested_downstream
hysets_02228070,03,-81.725662,30.97467607,8472.72431792341,-81.725,30.975,8250.384,2.624195,nested_downstream
hysets_02091814,03,-77.30277778,35.31388889,10220.212031307408,-77.325,35.325,10097.422,1.2014432,nested_downstream
hysets_02376033,03,-87.2669179,30.6701917,10772.38730674838,-87.275,30.725,10746.796,0.23756847,nested_downstream
hysets_02366500,03,-85.89826819,30.4510296,11375.494751111091,-85.875,30.475,11298.184,0.6796322,nested_downstream
hysets_02161500,03,-81.1964828,34.1848717,12498.175936827374,-81.225,34.175,12462.374,0.28645587,nested_downstream
hysets_02053633,03,-76.7491165,36.1996014,12566.47272953122,-76.725,36.225,12684.625,0.94021887,nested_downstream
hysets_02105769,03,-78.2936111,34.40444444,13658.365855234031,-78.375,34.425,13502.064,1.1443664,nested_downstream
hysets_02148315,03,-80.6203645,33.82848933,14379.293323232394,-80.625,33.875,14378.926,0.0025535852,nested_downstream
hysets_02489000,03,-89.8469444,31.23777778,14829.666718735773,-89.875,31.275,14770.753,0.39727166,nested_downstream
hysets_02195000,03,-82.2012321,33.644577,15879.907125384285,-82.225,33.675,15931.086,0.32228595,nested_downstream
hysets_02479310,03,-88.64138889,30.61055556,21305.61532947107,-88.625,30.625,21481.877,0.8273017,nested_downstream
hysets_02246500,03,-81.6653735,30.3224616,23581.24570943296,-81.675,30.325,21837.361,7.395219,nested_downstream
hysets_02323592,03,-83.086515,29.33940554,25939.223974224496,-83.075,29.375,25919.836,0.074746534,nested_downstream
hysets_02135200,03,-79.1544874,33.6610024,36413.6888024096,-79.175,33.675,36391.04,0.062197592,nested_downstream
hysets_02226160,03,-81.6053858,31.42716717,36550.15315694808,-81.675,31.525,36480.19,0.1914108,nested_downstream
hysets_02359170,03,-85.0154686,29.94937094,49788.23110220078,-85.025,29.975,49571.79,0.43472406,nested_downstream
hysets_02470500,03,-87.9772203,31.08656636,110977.6310925313,-87.925,31.125,110913.33,0.05794383,nested_downstream
hysets_02AB022,04,-89.54563,48.42862,42.44170305848231,-89.525,48.425,41.129223,3.0924323,not_nested
hysets_02EC010,04,-79.68564,44.01214,43.874158457509225,-79.675,44.025,44.55944,1.5619302,not_nested
hysets_04043126,04,-88.3301306,46.72104347,45.47277986427555,-88.325,46.675,42.52928,6.4730964,not_nested
hysets_02AB019,04,-89.21861,48.4492,45.48962079005455,-89.225,48.425,41.129223,9.585478,not_nested
hysets_04010530,04,-89.8625948,47.8771128,46.12365688676806,-89.875,47.925,41.54763,9.921215,not_nested
